# energy / force
gaff-1.81: $5.5556_{5.3806}^{5.7362}$ / $16.1976_{16.0807}^{16.3152}$
gaff-2.11: $5.7892_{5.6126}^{5.9777}$ / $17.1450_{17.0013}^{17.2793}$
openff-1.2.0: $5.7844_{5.6278}^{5.9551}$ / $18.7443_{18.5768}^{18.9134}$
openff-2.0.0: $5.8128_{5.6686}^{5.9648}$ / $18.8787_{18.7230}^{19.0173}$
openff-2.1.0: $6.2561_{6.0990}^{6.4178}$ / $19.9672_{19.8095}^{20.1294}$
amber14: $5.9431_{5.7698}^{6.1157}$ / $19.8198_{19.6716}^{19.9688}$
