# energy / force
gaff-1.81: $4.1458_{3.9821}^{4.3180}$ / $11.9910_{11.6009}^{12.3926}$
gaff-2.11: $4.2364_{4.0669}^{4.4169}$ / $11.8956_{11.5014}^{12.3175}$
openff-1.2.0: $4.0481_{3.8621}^{4.2337}$ / $11.7571_{11.4072}^{12.1205}$
openff-2.0.0: $4.1146_{3.9627}^{4.2784}$ / $11.9525_{11.6167}^{12.3161}$
openff-2.1.0: $4.2807_{4.0961}^{4.4442}$ / $11.5667_{11.2551}^{11.8814}$
amber14: $4.3627_{4.2048}^{4.5474}$ / $11.7595_{11.4013}^{12.0905}$
