# energy / force
gaff-1.81: $4.2268_{4.1620}^{4.2918}$ / $12.6712_{12.5010}^{12.8542}$
gaff-2.11: $4.3064_{4.2399}^{4.3707}$ / $12.5929_{12.4116}^{12.7905}$
openff-1.2.0: $4.1045_{4.0490}^{4.1606}$ / $12.1222_{11.9986}^{12.2551}$
openff-2.0.0: $4.0808_{4.0255}^{4.1365}$ / $12.3867_{12.2559}^{12.5000}$
openff-2.1.0: $4.2682_{4.2100}^{4.3238}$ / $12.0302_{11.9001}^{12.1611}$
amber14: $4.3728_{4.3171}^{4.4348}$ / $12.0686_{11.9527}^{12.1827}$
