# energy / force
gaff-1.81: $4.3395_{4.1482}^{4.5538}$ / $13.1528_{12.6164}^{13.7031}$
gaff-2.11: $4.3875_{4.1896}^{4.5854}$ / $13.1544_{12.5495}^{13.7159}$
openff-1.2.0: $4.2300_{4.0315}^{4.4314}$ / $12.1685_{11.8368}^{12.5316}$
openff-2.0.0: $4.1854_{3.9941}^{4.3860}$ / $12.4704_{12.1227}^{12.8195}$
openff-2.1.0: $4.3753_{4.1936}^{4.5903}$ / $12.1929_{11.8453}^{12.5531}$
amber14: $4.5974_{4.3959}^{4.7974}$ / $12.2057_{11.8998}^{12.5347}$
