# energy / force
gaff-1.81: $2.7809_{2.4299}^{3.1319}$ / $8.1062_{7.8482}^{8.2919}$
gaff-2.11: $3.5326_{3.0325}^{3.8214}$ / $8.0652_{7.8434}^{8.2269}$
openff-1.2.0: $2.9115_{2.4637}^{3.3592}$ / $9.2718_{8.7520}^{10.1153}$
openff-2.0.0: $2.9076_{2.5625}^{3.3903}$ / $8.7434_{8.4871}^{9.0784}$
openff-2.1.0: $3.1909_{2.7335}^{3.6567}$ / $8.7880_{8.2729}^{9.5562}$
amber14: $3.5871_{3.0032}^{4.1710}$ / $9.1254_{8.6726}^{9.6992}$
