# energy / force
gaff-1.81: $2.8822_{2.6413}^{3.1598}$ / $9.2062_{8.6884}^{9.7724}$
gaff-2.11: $3.5200_{3.2317}^{3.8411}$ / $9.1680_{8.6427}^{9.7251}$
openff-1.2.0: $2.7312_{2.4438}^{3.0100}$ / $9.8584_{9.4213}^{10.3220}$
openff-2.0.0: $2.9303_{2.6110}^{3.2717}$ / $9.5200_{9.0437}^{9.9983}$
openff-2.1.0: $3.2771_{2.9255}^{3.6235}$ / $9.3471_{8.9560}^{9.7434}$
amber14: $3.1687_{2.8820}^{3.4657}$ / $9.7059_{9.3004}^{10.1105}$
