# energy / force
gaff-1.81: $2.3709_{2.1696}^{2.5798}$ / $11.0258_{10.6318}^{11.4593}$
gaff-2.11: $2.4873_{2.2878}^{2.7085}$ / $10.9811_{10.5999}^{11.4033}$
openff-1.2.0: $1.9191_{1.7573}^{2.0976}$ / $12.1512_{11.7212}^{12.5937}$
openff-2.0.0: $1.8459_{1.7076}^{2.0033}$ / $11.5025_{11.1079}^{11.9179}$
openff-2.1.0: $2.0119_{1.8483}^{2.1899}$ / $12.8522_{12.4374}^{13.3345}$
