# energy / force
gaff-1.81: $2.2455_{1.8066}^{2.7412}$ / $10.4322_{9.3579}^{11.5592}$
gaff-2.11: $2.5318_{1.9498}^{3.2129}$ / $10.5030_{9.4203}^{11.6652}$
openff-1.2.0: $1.8443_{1.4203}^{2.3694}$ / $11.5108_{10.5247}^{12.6361}$
openff-2.0.0: $1.6925_{1.3776}^{2.0597}$ / $11.1115_{10.2129}^{12.0922}$
openff-2.1.0: $1.8290_{1.4646}^{2.2434}$ / $11.9233_{11.0382}^{12.8676}$
