# energy / force
gaff-1.81: $2.0463_{1.6685}^{2.5974}$ / $9.6833_{8.0338}^{11.6994}$
gaff-2.11: $2.0877_{1.7118}^{2.6411}$ / $9.6575_{7.9102}^{11.6939}$
openff-1.2.0: $2.2605_{1.8395}^{2.7696}$ / $11.0214_{9.1276}^{13.2698}$
openff-2.0.0: $2.2706_{1.8934}^{2.7788}$ / $11.4546_{9.7340}^{13.6223}$
openff-2.1.0: $2.4007_{2.0045}^{2.8550}$ / $12.9619_{10.7129}^{15.8992}$
