# energy / force
gaff-1.81: $2.1656_{2.0392}^{2.2911}$ / $9.6205_{9.1136}^{10.1247}$
gaff-2.11: $2.1326_{2.0250}^{2.2582}$ / $9.5035_{9.0295}^{10.0264}$
openff-1.2.0: $2.2988_{2.1714}^{2.4260}$ / $10.5572_{10.0697}^{11.0785}$
openff-2.0.0: $2.3812_{2.2682}^{2.5082}$ / $11.0910_{10.6150}^{11.6086}$
openff-2.1.0: $2.4378_{2.3226}^{2.5775}$ / $11.4761_{10.9804}^{12.0798}$
