# energy / force
gaff-1.81: $2.8822_{2.6406}^{3.1587}$ / $9.2062_{8.7184}^{9.8037}$
gaff-2.11: $3.5200_{3.2242}^{3.8658}$ / $9.1680_{8.6538}^{9.7302}$
openff-1.2.0: $2.7312_{2.4442}^{3.0486}$ / $9.8584_{9.3882}^{10.3324}$
openff-2.0.0: $2.9303_{2.6163}^{3.2672}$ / $9.5200_{8.9973}^{10.0181}$
openff-2.1.0: $3.2771_{2.9365}^{3.6202}$ / $9.3471_{8.9640}^{9.7531}$
amber14: $3.1687_{2.8719}^{3.4827}$ / $9.7059_{9.2782}^{10.1153}$
