# energy / force
gaff-1.81: $3.0260_{2.3994}^{3.7447}$ / $9.4451_{8.2541}^{10.8004}$
gaff-2.11: $3.5608_{2.6587}^{4.6823}$ / $9.4888_{8.1420}^{11.2498}$
openff-1.2.0: $2.5460_{1.8844}^{3.2603}$ / $9.6628_{8.9167}^{10.4920}$
openff-2.0.0: $2.8736_{1.9580}^{4.1044}$ / $9.2351_{8.4748}^{10.0155}$
openff-2.1.0: $2.7497_{1.9454}^{3.6646}$ / $9.3451_{8.8252}^{9.7632}$
amber14: $3.1179_{2.2469}^{4.1393}$ / $10.2242_{9.4673}^{10.7426}$
