# energy / force
gaff-1.81: $2.1988_{1.8753}^{2.6053}$ / $9.9657_{9.2263}^{10.8213}$
gaff-2.11: $2.2881_{1.9352}^{2.7355}$ / $9.9323_{9.2329}^{10.6579}$
openff-1.2.0: $2.0140_{1.7541}^{2.3472}$ / $10.8570_{10.1335}^{11.6376}$
openff-2.0.0: $1.9560_{1.7299}^{2.1857}$ / $10.1487_{9.4579}^{10.8103}$
openff-2.1.0: $2.1256_{1.7942}^{2.6203}$ / $11.4221_{10.7042}^{12.1938}$
