# energy / force
gaff-1.81: $4.2893_{4.2538}^{4.3251}$ / $13.6963_{13.5780}^{13.8195}$
gaff-2.11: $4.4808_{4.4438}^{4.5203}$ / $14.1320_{13.9842}^{14.2889}$
openff-1.2.0: $4.2356_{4.2052}^{4.2644}$ / $14.2487_{14.1471}^{14.3424}$
openff-2.0.0: $4.2922_{4.2613}^{4.3219}$ / $14.0441_{13.9518}^{14.1410}$
openff-2.1.0: $4.5208_{4.4883}^{4.5509}$ / $15.4598_{15.3540}^{15.5705}$
