# energy / force
gaff-1.81: $4.2480_{4.1612}^{4.3429}$ / $13.6103_{13.3442}^{13.8824}$
gaff-2.11: $4.4391_{4.3567}^{4.5293}$ / $14.0257_{13.7524}^{14.3134}$
openff-1.2.0: $4.1573_{4.0837}^{4.2374}$ / $14.1586_{13.9078}^{14.4109}$
openff-2.0.0: $4.2088_{4.1281}^{4.2864}$ / $13.9173_{13.6801}^{14.1693}$
openff-2.1.0: $4.4356_{4.3538}^{4.5153}$ / $15.4326_{15.1549}^{15.7437}$
