# energy / force
gaff-1.81: $4.2121_{4.1269}^{4.3047}$ / $13.5717_{13.2758}^{13.8787}$
gaff-2.11: $4.3896_{4.3013}^{4.4810}$ / $14.0213_{13.7135}^{14.3661}$
openff-1.2.0: $4.1486_{4.0702}^{4.2250}$ / $14.1530_{13.8927}^{14.4399}$
openff-2.0.0: $4.2091_{4.1302}^{4.3004}$ / $13.9534_{13.7072}^{14.2048}$
openff-2.1.0: $4.4531_{4.3660}^{4.5346}$ / $15.4483_{15.1655}^{15.7514}$
